Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
6.711474895477295,6.771059980948153,6.557094807948825,6.569734007625535,920259200
6.766245365142822,6.7855057115785975,6.716892334572915,6.735851336302689,596218000
6.786107540130615,6.786107540130615,6.72050398683362,6.738259620656801,405700400
6.819209098815918,6.85321443555439,6.793629358308343,6.84238049293303,416323600
6.736151218414307,6.7861057251506125,6.6281147386043004,6.7824952143483666,493502800
6.754508972167969,6.770458544717192,6.696127654389171,6.7463839153337695,446908000
6.744576454162598,6.814694124969459,6.718997117059263,6.768049191444486,450956800
6.76052713394165,6.771059732987713,6.699135991573257,6.7439748736875265,342109600
6.688302516937256,6.778282430330894,6.657606744547779,6.764740402337453,559445600
6.763535022735596,6.801152472516573,6.625104543286528,6.634734713289417,456419600
6.872176647186279,6.884816252822228,6.743977343637072,6.790321760716126,602431200
6.902566909790039,6.927544759712446,6.846592354110239,6.850505012195758,597780400
6.820713996887207,6.950718908748306,6.808676281829943,6.949213792573256,542284400
6.948614120483398,6.980211923542159,6.877893735549412,6.889931453049481,640875200
6.993451118469238,7.037989860139587,6.970279722599785,7.011809035536611,540744400
7.097576141357422,7.146629436210777,7.049426077069653,7.120146458880253,527310000
7.071995258331299,7.120446659551521,7.055745146620758,7.086741861041226,430659600
7.101184844970703,7.184242650750362,7.004283669768291,7.14451980653457,603145200
7.177022933959961,7.177624819763749,7.065074585213001,7.071394787945699,684507600
7.2086181640625,7.229683353753135,7.132180309917279,7.168292637662279,447017200
7.240517616271973,7.280241258922751,7.1821355216011185,7.208919026740406,628502000
7.220956325531006,7.268805018569674,7.163477464257496,7.235702118847874,572989200
7.276331901550293,7.279342134246399,7.2363076997630795,7.265498760339351,334182800
7.29137659072876,7.314849326294992,7.276931335866091,7.288667703649207,333026400
7.295588970184326,7.306724255908901,7.255865322986309,7.278436435451623,306210800
7.393697261810303,7.397308576760023,7.344946117160852,7.381359004191702,404076400
7.490900993347168,7.494210964112771,7.388281452995383,7.3964065111189585,376784800
7.445155620574951,7.557705833778967,7.359388918766693,7.480364728039852,750545600
7.43522310256958,7.459899606265174,7.275726647899617,7.4340193314826974,566924400
7.360594749450684,7.500830940026527,7.311542257400633,7.4794643938596455,738326400
7.800862789154053,7.831859503404496,7.695835735020215,7.788223188437353,982391200
8.019037246704102,8.027463643080694,7.709975895795641,7.771367408668276,793424800
8.150246620178223,8.190872690813102,8.034988345964269,8.064780476328965,796955600
8.110223770141602,8.199300438491665,8.070800660572857,8.181846557657707,479068800
7.8857269287109375,8.060269792425931,7.839985215175868,8.04311644895382,709343600
7.872486591339111,7.94471047961428,7.716300835817121,7.9221409665453475,758402400
8.084344863891602,8.125271489211546,7.884824150217178,7.915218176321169,558840800
7.857140064239502,8.142426755252243,7.85443197941902,8.104508746249499,542463600
8.015429496765137,8.061473352782082,7.911004332788278,7.939894847492478,454342000
7.784611701965332,7.923343551359655,7.726531737490937,7.911306640243074,723819600
7.703658103942871,7.768359598496529,7.485178459639341,7.614581448746657,883103200
7.410548686981201,7.771671275360823,5.996149002978809,7.6386577471224,1285860800
7.0978779792785645,7.4201810795128775,6.77738134050547,7.334113798221827,1676018400
7.643471717834473,7.663333945555503,7.479160942798083,7.530922308424766,984306400
7.719609260559082,7.821024178706343,7.538445700209559,7.578770431060233,848906800
7.887231349945068,7.918528605137384,7.785214528593623,7.80146383655685,654379600
7.774980068206787,7.974801252524399,7.7159960869386515,7.9212342412938455,599712400
7.638358116149902,7.718407326771623,7.50835398731005,7.678683664384798,759362800
7.650390148162842,7.709374113857413,7.45448086991674,7.664835397782405,762834800
7.594420433044434,7.780699643481458,7.531223236091717,7.733452819886079,782678400
7.47344446182251,7.611273089169083,7.368418207233664,7.508353032987832,1025726800
7.155054569244385,7.3383243578658455,7.108408826056654,7.279039014102722,1282915200
7.2922821044921875,7.3578860503658134,6.962154569418127,7.006391970909363,1223891200
7.425895690917969,7.550483624833846,7.410849351427251,7.4415447197174895,754238800
7.379550933837891,7.425894520034647,7.136996650790449,7.202901118109458,1048006400
7.346146583557129,7.587497895657961,7.335312642397377,7.525805824987784,850654000
7.624211311340332,7.640462223080034,7.4966147742451055,7.541454047555871,666282400
7.730443477630615,7.8062794719522985,7.62421265593192,7.805978930882105,815614800
7.849311351776123,8.003089504496641,7.793036254266036,7.815004676595477,876472800
7.943207740783691,7.968786685459706,7.8342680030156915,7.9609621689723085,688548000
7.918229103088379,7.991356221826189,7.836674779218719,7.980220932276076,650106800
7.702759265899658,7.881514545150749,7.662735061510931,7.770469416316147,758304400
7.551687717437744,7.798755790367474,7.539950543546073,7.772875506761068,886942000
7.503236770629883,7.637755416639728,7.392492208791898,7.620902616462197,1000770400
7.318763732910156,7.580579247071382,7.2973979913544635,7.567638299951898,854630000
7.538746356964111,7.552889464392553,7.288668092131542,7.368115390939512,776356000
7.629027366638184,7.639559963425404,7.444252495190877,7.470132773830475,545759200
7.652203559875488,7.798759187374228,7.644078500522391,7.702761181198809,602960400
7.815006256103516,7.819821341815822,7.688914011562577,7.693127211560845,585074000
8.04251480102539,8.057561141350504,7.843294633573966,7.857438547057321,783678000
8.181546211242676,8.212542922173792,8.110223963071903,8.143326872104033,872855200
8.247753143310547,8.27574123591474,8.16800528060877,8.192983140507595,784621600
8.130392074584961,8.396419293029918,8.08705708044788,8.356695615369778,776490400
8.241131782531738,8.304930061697968,8.170412219376457,8.19027364455623,717262000
8.154459953308105,8.265505833940278,8.062072525670393,8.26309829161841,768457200
8.095178604125977,8.22157139870922,8.06809374507032,8.155364769047846,714277200
8.025961875915527,8.133396465573096,7.99917836376624,8.127077067447024,549942400
8.074111938476562,8.117748250461673,7.960357950557365,8.032883169320582,584948000
7.709075450897217,7.956444811580259,7.652800351724182,7.948318954050091,1133344800
7.5694403648376465,7.763242688323583,7.523698670704553,7.72532470267016,739452000
7.477656364440918,7.667848217319683,7.319364451919042,7.652801075641905,1022896000
7.431314468383789,7.551387873779951,7.318763430161895,7.538145582500732,693842800
7.482170581817627,7.60766012179175,7.407838910555691,7.553492021289863,615235600
7.7843098640441895,7.787320096114789,7.515876075463402,7.538144239080166,654556000
7.766857147216797,7.91160786649835,7.670557832015397,7.898968264966245,738144400
7.812902450561523,7.8213280495526245,7.678684305984532,7.730746230813955,433322400
7.742779731750488,7.880006427494111,7.66965264389231,7.780095833539153,562878400
7.577570915222168,7.71600147630736,7.415968145695076,7.713594735972935,1190924000
7.605555534362793,7.697943000588517,7.493306639271593,7.5047432736628155,812047600
7.567035675048828,7.7331521297378165,7.442147190250457,7.4701344767790685,824866000
7.520393371582031,7.6729678517581785,7.475554071338446,7.619100261791898,1039858400
7.39038610458374,7.519789139477913,7.210427073773868,7.519789139477913,1024478000
7.580276966094971,7.61067179814165,7.222765629287458,7.309736121111379,1074950800
7.65099573135376,7.979316742118223,7.643773906638924,7.977511085043088,1185671200
7.794843673706055,7.824335270816573,7.683195880034551,7.75451813348262,645318800
7.822529315948486,7.835770801471485,7.712386642582524,7.736762611866093,533388800
7.802669048309326,7.827345562312115,7.755422218792782,7.8243361333378925,420551600
7.947116851806641,7.9687839325467795,7.833362869853123,7.850516209818224,584771600
7.8532257080078125,8.004597170164278,7.831859968050196,7.934780026377698,519985200
7.767458915710449,7.904083773008183,7.706971403970497,7.8457024596988605,643806800
7.741574764251709,7.815303726286606,7.670854426019086,7.7006481589499405,448210000
7.880009651184082,7.902278622819128,7.812901391577618,7.83757790647979,428055600
7.8824143409729,7.922438527921084,7.806879707275458,7.854728407009285,417653600
7.914013385772705,7.953134344767322,7.833663662688409,7.909800186339457,420375200
7.875494003295898,7.920032739372435,7.840885978999855,7.876396430009727,289097200
7.827043533325195,7.869174727369547,7.7530123982180985,7.817713903485699,444897600
7.876997947692871,7.889035660552728,7.811394019777929,7.868872089719648,303128000
7.806581974029541,7.837880039650681,7.7506073910238396,7.819823463330793,451920000
7.52911376953125,7.694629056178083,7.5176787494119885,7.685902118827753,620054400
7.577267646789551,7.616689958919821,7.4066366489746125,7.423789991441341,534920400
7.496314525604248,7.579974219288841,7.496013180989697,7.573052936181823,354869200
7.452378273010254,7.523700522084271,7.421682102739527,7.450572615935505,318430000
7.582685947418213,7.6627351608190235,7.499325959945111,7.5258089381796855,422640400
7.615787982940674,7.663938048365724,7.5709486915530935,7.594422240195947,339696000
7.519791603088379,7.628128670695093,7.483679247219475,7.608868318985755,426706000
7.512566089630127,7.641366427938438,7.493305745308409,7.505042919422353,384230000
7.397006511688232,7.583587081323963,7.380455858492645,7.577267682570318,414041600
7.220357418060303,7.312744070119151,7.181837532818836,7.302814160409569,602565600
7.309431076049805,7.3425347793145805,7.138199067063891,7.163477455062435,596867600
7.230889797210693,7.395501932228632,7.230889797210693,7.386473646059313,466505200
7.271214485168457,7.30100742423784,7.088847143879617,7.2751271438421945,548391200
7.297696590423584,7.39550100266679,7.24292579813312,7.245333340808994,383289200
7.315754413604736,7.35969127137969,7.232997128910288,7.278136954643562,420786800
7.533332347869873,7.567337695162507,7.41145326810225,7.447264273058861,697037600
7.58870267868042,7.58870267868042,7.480365651923358,7.56131727821272,415427600
7.787318229675293,7.787618770658894,7.658818476718889,7.67657369873137,520788800
7.758430480957031,7.8101910443575875,7.71148419960536,7.723220569046848,342557600
7.91220760345459,7.956444991424032,7.797249056483754,7.817713167692289,526551200
7.916724681854248,8.02054718318253,7.912210939565523,7.976009235414987,438575200
7.9269585609436035,7.959760947005526,7.866470221746176,7.920337814771037,387542400
8.036194801330566,8.073510915584318,7.997675719119413,7.99948057284842,388780000
8.06689167022705,8.100295131375931,7.990453770209182,8.011218431392956,408150400
8.131893157958984,8.136709048268232,8.06027035012104,8.07020186828089,429368800
8.322985649108887,8.325995077644418,8.110224274954044,8.132494046116975,652103200
8.286873817443848,8.364816004761908,8.236015682391084,8.356690146213763,634477200
8.523408889770508,8.539960343598944,8.301317903130025,8.308239186415179,658677600
8.539660453796387,8.647395594346174,8.510168855069045,8.542369341516002,668074400
8.659433364868164,8.666354649376625,8.498733079866723,8.50776136634676,585289600
8.694643020629883,8.810202684045445,8.60677010415163,8.616700818107956,786116800
8.79695987701416,8.833373560840512,8.74369500040327,8.790339937760033,649488000
8.76205062866211,8.86948440748654,8.757536887960226,8.846914900391457,482834800
8.632651329040527,8.780410693608331,8.275741848494876,8.780410693608331,1035042400
8.647995948791504,8.721424391519902,8.606767986808265,8.643782749207094,469644000
8.539063453674316,8.727148424331888,8.46382930469405,8.697054925457019,673391600
8.502043724060059,8.624223318221764,8.46683380911633,8.611283176256753,448142800
8.385278701782227,8.51347631322896,8.359096277089014,8.47435535744541,435302000
8.695249557495117,8.710596446883152,8.480982134752612,8.48639991296259,501967200
8.70276927947998,8.787031696367174,8.584501515405014,8.714806997202713,670868800
8.703669548034668,8.741587542370906,8.63415376080869,8.737374342601802,408399600
8.849624633789062,8.862564776226641,8.727144494069233,8.778603719137557,658403200
8.88844108581543,8.945017520073488,8.865571043645351,8.869784242208166,427753200
8.98414421081543,9.013034731119758,8.802077360450756,8.889951085871282,558544000
9.032294273376465,9.087064277608723,9.02206221410318,9.03409993089528,630092400
9.097597122192383,9.102411405027297,9.040117429837421,9.078938662311916,435296400
9.471657752990723,9.479482266644823,9.175837778777344,9.251974306524225,922194000
9.5697660446167,9.599858728702724,9.45811823301501,9.58390995971492,1093010800
9.31367015838623,9.442470528729325,9.028684010599292,9.130400318589512,1232784000
9.344964981079102,9.456913320292731,9.234823102708853,9.298921926389067,721624400
9.31457233428955,9.47166052101683,9.232717467004177,9.400037713038603,551460000
9.25287914276123,9.33021945526283,9.217670030585328,9.301028397202762,372778000
9.29410457611084,9.377162378968132,9.28206686399286,9.301628547977371,392462000
9.270334243774414,9.321192388244079,9.198108751717518,9.23482378533591,392929600
9.263710975646973,9.32600412969935,9.196601932944898,9.25829400494989,399002800
9.185770034790039,9.268827852597376,9.055164049143809,9.26732273651892,551051200
9.05756950378418,9.205028268515004,9.054258731032583,9.155373909511608,430511200
9.153870582580566,9.196603666996054,9.094285500848946,9.094887386595444,423889200
9.309758186340332,9.33473605164839,9.238738054497821,9.238738054497821,433930000
9.413275718688965,9.415683261164574,9.284775951602954,9.370241298730257,508348400
9.577889442443848,9.635368323411283,9.480385562829364,9.493025162968285,642488000
9.543582916259766,9.617011374423747,9.532147889998237,9.569464004861667,361253200
9.588423728942871,9.623030958609155,9.53244915062971,9.545690638820881,281758400
9.511983871459961,9.669072825484115,9.4644365081295,9.661548852409311,383544000
9.570667266845703,9.592936235987459,9.43584726973904,9.528836609055789,384227200
9.529139518737793,9.581803320639116,9.45691402662523,9.47948434223806,361284000
9.269730567932129,9.5246231489525,9.137319724607124,9.509576809213963,795846800
9.239940643310547,9.345268261058605,9.216768438832222,9.282673737004137,403606000
9.07593059539795,9.256792886499248,9.007617751929851,9.200217219736185,657650000
9.043127059936523,9.1481533129416,8.960670317646311,9.06419225803805,479449600
9.281767845153809,9.319083955253642,9.169218432735423,9.184565312824288,494491200
9.230607032775879,9.280863272109684,9.185767763530805,9.26792313424604,384843200
9.43012809753418,9.43012809753418,9.204727166564417,9.229102327669844,393075200
9.290794372558594,9.381678301030504,9.22549178928266,9.342555734250764,519447600
9.47346305847168,9.491519627772686,9.381678310407972,9.3892006755716,413725200
9.479482650756836,9.5607356117474,9.417490031849107,9.441564655866953,237585600
9.535760879516602,9.554117193695816,9.370546819629988,9.494532098039615,445785200
9.363624572753906,9.460225238763126,9.355198171198548,9.435547919922435,501858000
9.52161693572998,9.562243027617662,9.47948572733574,9.487610784996084,461750800
9.574277877807617,9.59985681489856,9.47617211503712,9.555619420947494,462837200
9.552908897399902,9.589321767884528,9.51980599565551,9.539968759836423,342092800
9.634467124938965,9.700071069709663,9.582404405236323,9.589025149010325,448481600
9.576086044311523,9.750026237170536,9.573377959721494,9.744309526852,391454000
9.660346984863281,9.660648329566806,9.542982464077626,9.61881766678807,321935600
9.622730255126953,9.705186201259435,9.600460479908461,9.694052519028993,294151200
9.64680290222168,9.661548699908682,9.587818907887964,9.619417504980516,262511200
9.680207252502441,9.782225681578524,9.660045285289758,9.761461025031066,439815600
9.638681411743164,9.706392371874252,9.599860171977047,9.68201639408362,351008000
9.640786170959473,9.720232682580503,9.605576254880102,9.629951423412956,417312000
9.667566299438477,9.708493717657356,9.6329590819675,9.662751214520302,322030800
9.648307800292969,9.683818251795351,9.636871972383252,9.67900316635968,386929200
9.696459770202637,9.727757834322855,9.576687700701603,9.678102653617387,385610400
9.75634479522705,9.762062308167327,9.691644084842471,9.720232453129645,256354000
9.785231590270996,9.802084386564388,9.736781006305831,9.761156970580279,265921600
9.738288879394531,9.784933819821225,9.725348737512384,9.780420078471662,223157200
9.770791053771973,9.793662716927173,9.675695496673974,9.715720505402603,249816000
9.794564247131348,9.830375244949481,9.78222599067996,9.807804930441854,175924000
9.789145469665527,9.82405403418585,9.783427154131202,9.817131947337526,163139200
9.740094184875488,9.795766605990627,9.721737071885386,9.794864179187622,157494400
9.706990242004395,9.73467617908439,9.669372789631922,9.718726610711135,193508000
9.917945861816406,9.938710515348964,9.775603518982189,9.799678141860745,445138400
9.969708442687988,10.006121324283582,9.875213989447035,10.004315667078247,309080800
10.051261901855469,10.061493960120544,9.915840815631574,9.917345931875232,255519600
10.043136596679688,10.088878304017006,10.018158741207886,10.07292873430352,300428800
10.115062713623047,10.121983999482296,9.98806720310959,10.050963072483516,311931200
10.305554389953613,10.329027134007031,10.146660546940048,10.196615464231408,448560000
10.281177520751953,10.381087338832147,10.215874123612991,10.378680599467954,444108000
10.364838600158691,10.36513994488359,10.292012821388996,10.329630286087504,302590400
10.402753829956055,10.431644343711891,10.347683297073285,10.38710560525736,296780400
10.487018585205078,10.487018585205078,10.365440860086292,10.409076378029338,308840000
10.251384735107422,10.375069453195756,9.81051343592603,9.916442924888335,1880998000
10.196914672851562,10.490627667460176,10.137931480362656,10.483103694282063,1135612800
10.011536598205566,10.180662443163731,9.934496844346763,10.124387341852247,764789200
9.83218002319336,10.077743769487512,9.829471135686585,10.044339514142186,754401200
10.155085563659668,10.155085563659668,9.832180686679239,9.836695231633264,574683200
10.273953437805176,10.27515801278965,10.06841469477399,10.12137983273373,546868000
10.347681999206543,10.400345786256644,10.276962446909423,10.320898490564273,506875600
10.328424453735352,10.37296319865466,10.316989427299596,10.34557779697482,285026000
10.114456176757812,10.364233901593183,10.037116682787397,10.357312618366691,592057200
10.211362838745117,10.233030732212168,10.060293488335509,10.105433325886489,377246800
10.38319206237793,10.401849712560391,10.26131303982975,10.270943209516485,426633200
10.361828804016113,10.389815288145687,10.338656602667722,10.365741463482243,258955200
10.335347175598145,10.35942261057008,10.18818969546894,10.346181121335515,393797600
10.427431106567383,10.433449963578365,10.337451203217503,10.341363058481784,321840400
10.589335441589355,10.6305626043018,10.461738080149795,10.469261249830792,485021600
10.689244270324707,10.698874440922863,10.597459519360864,10.643502567154798,381040800
10.778322219848633,10.803601418791432,10.679314836539282,10.688944203979412,482745200
10.669384002685547,10.833695591971008,10.47257138769669,10.755151513486613,928550000
10.738903045654297,10.767491418849303,10.639292944008988,10.675706637031208,367572800
10.80902099609375,10.818048480692468,10.73469009900484,10.737097642520753,310416400
10.830686569213867,10.832793571288551,10.759966997290691,10.809320025291758,284174800
10.927888870239258,10.981153748998269,10.848742101204008,10.857769583673063,481157600
10.782538414001465,10.841822965464091,10.728971376380338,10.750940611926753,530583200
10.549612045288086,10.81864853907429,10.518313987192878,10.794874454429463,816057200
10.18999195098877,10.394327717369386,10.163209243903275,10.296523304414436,872555600
10.31066608428955,10.371454115131225,10.189990038397422,10.19480592646598,671854400
10.318490982055664,10.386803795652495,10.18276938868504,10.35279846295073,499900800
10.477387428283691,10.485512483930341,10.37627303534904,10.390115603697293,380018800
10.629361152648926,10.684733039423483,10.566465291534396,10.570076606356977,403074000
10.511994361877441,10.704894315290108,10.462941881108032,10.697371145587883,456136800
10.596556663513184,10.66366571186194,10.48460833711083,10.53155461685006,602590800
10.820455551147461,10.827376836146128,10.710914744855437,10.749134091868275,500788400
10.833698272705078,10.842425216121496,10.765987316976641,10.835804471479888,453266800
10.694062232971191,10.88395277655544,10.572183175253679,10.875826916744671,546123200
10.706100463867188,10.75545430024759,10.60047150558699,10.680520716897114,356316800
10.607089042663574,10.67600374664355,10.550814741365592,10.673896745001327,453306000
10.432544708251953,10.52583536664279,10.379279039422338,10.506273683361213,507539200
10.592643737792969,10.602575253115766,10.382290723550856,10.392220631702308,471080400
10.639896392822266,10.727770134806843,10.572186232060501,10.628460559712835,435957200
10.395233154296875,10.467758384366313,10.234834204436703,10.29502117737626,721081200
9.931187629699707,10.322103972046651,9.818336868347604,10.292010489258475,1162011200
10.070523262023926,10.220088265434752,9.950750399985173,10.136427747386925,659422400
9.951050758361816,10.177655531937017,9.930887986461283,10.145455044398604,753214000
10.210759162902832,10.223999847447848,10.089180637185873,10.111149871559618,409402000
10.267935752868652,10.310669642402601,10.20594312592763,10.30886398509835,325922800
10.207449913024902,10.238445829776312,10.109946009806269,10.21015799763167,372996400
10.381389617919922,10.412386334397754,10.19751792828835,10.287497845177684,404712000
10.579099655151367,10.594747874715123,10.443075941610731,10.474674528869299,448910000
10.546000480651855,10.662764711731349,10.546000480651855,10.627554796319666,309355200
10.561650276184082,10.561650276184082,10.414192271198841,10.462341528652278,352900800
10.491530418395996,10.55924216116251,10.455719422874326,10.552018728823755,329406000
10.487920761108398,10.526741188436345,10.414191762219184,10.423219245309335,274019200
10.369048118591309,10.580606504880809,10.331130126220582,10.566162052864028,418661600
10.267635345458984,10.370254861288833,10.183674288682662,10.3615279193309,460084800
10.198418617248535,10.299533002259635,10.111448144138352,10.141241083955775,482731200
10.172839164733887,10.349187658694156,10.145755111544867,10.2685373848332,402539200
10.174042701721191,10.24476145242344,10.112349824932489,10.17464378378025,373447200
10.083161354064941,10.236337661508008,10.049757900274107,10.229416377166677,377535200
9.954963684082031,10.101518456172238,9.93149094154598,10.053067854812218,398946800
10.003113746643066,10.043137946840353,9.936907112433932,9.945634054713985,425639200
10.115360260009766,10.115660801045333,10.00672190792283,10.0819560078506,346220000
10.003711700439453,10.111446813856773,9.992878563046645,10.075334480847696,301800800
9.854450225830078,10.04042891689351,9.83458879835845,10.030196858469969,453605600
9.986560821533203,9.99799665093758,9.634767033559887,9.813523085794088,609898800
10.167425155639648,10.171035667057117,9.98234887785392,10.02417954151657,419378400
10.30434513092041,10.404857601400163,10.276960545303133,10.337448030736072,700666400
10.553825378417969,10.68714026746963,10.48822143491412,10.683227608067627,753810400
10.62334156036377,10.64561133356382,10.541787244969306,10.54299182007943,266546000
10.54539680480957,10.682924051963672,10.513196326138573,10.641696092636089,338800000
10.537275314331055,10.60348195596057,10.44549053237859,10.60017118190683,356213200
10.434958457946777,10.525238127996719,10.39794287713829,10.418105652859927,360959200
10.536673545837402,10.651630524335593,10.432548905042584,10.435859678880705,1006345200
10.420807838439941,10.546900049712361,10.397335105371296,10.524931628739042,442713600
10.478588104248047,10.529446232459593,10.40094646842395,10.472268707192388,313348000
10.519820213317871,10.587831701106417,10.438867779120079,10.480397095465703,389250400
10.434958457946777,10.561351281754257,10.413892451588215,10.484612035398452,335969200
10.432250022888184,10.532762561122528,10.418707991433713,10.523433731122829,280134400
10.460532188415527,10.508682232502757,10.428331710827127,10.468355897576783,204747200
10.51621150970459,10.52343414105126,10.432250429264657,10.499358703229026,282091600
10.4493989944458,10.532758960784683,10.389513374631152,10.503267364268204,336000000
10.42953872680664,10.446090987636616,10.300137301355107,10.415997502064148,322000000
10.246868133544922,10.419905831263485,10.242354393143657,10.402151410678554,326116000
10.030198097229004,10.268540077839486,10.009132091990589,10.207751212751923,449775200
10.115665435791016,10.115665435791016,9.95285890717016,9.991078262094822,452334400
10.227912902832031,10.263423364243877,10.111450803907026,10.125594719528431,334776400
10.247773170471191,10.304348822106691,10.191798600981924,10.294418109321743,261170000
10.087972640991211,10.26040922752118,10.081953785749862,10.218578585386549,337968400
10.063298225402832,10.110846391883248,9.91343270476853,9.929984159644263,383600000
9.99679183959961,10.108439627154235,9.97121209933288,10.096401913243842,321927200
10.134922981262207,10.188490015099251,10.016655231412715,10.034109116425325,294224000
10.081357955932617,10.138234966750229,10.06420460998378,10.11054901959501,222560800
10.153882026672363,10.160502770652245,10.060592135895272,10.075337936602983,203599200
10.467453956604004,10.467453956604004,10.261914435785556,10.264924667490337,417754400
10.397640228271484,10.596859613330922,10.371760745163138,10.498755438938247,554682800
10.41539192199707,10.471968366326553,10.36122382371766,10.427429634319429,338783200
10.335347175598145,10.392224185340424,10.292313540964727,10.327523462818212,313250000
10.172839164733887,10.44398264844145,10.165917880906536,10.40335656865792,461941200
9.992274284362793,10.17825289031344,9.988061085763617,10.176748578320753,529785200
9.998297691345215,10.075337465061063,9.950449780149192,9.984455121802823,333723600
9.975724220275879,10.04132813797787,9.953454454952011,10.028688541442701,275088800
9.807506561279297,9.980845682925287,9.795769384410853,9.947441417195838,433955200
9.828570365905762,9.880030397767047,9.78252730638554,9.8466261367901,329473200
10.004313468933105,10.028689434056352,9.910120381048669,9.930885032554725,334569200
9.833085060119629,9.939916981467823,9.776809137295468,9.923365523079262,399196000
9.785231590270996,9.891161041929928,9.57969288735593,9.837594832311334,510591200
9.637777328491211,9.90831980033177,9.610693268269111,9.900495284120561,615020000
9.489112854003906,9.560735644196138,9.34406161654305,9.550503587429903,640645600
9.789447784423828,9.804494124989368,9.485502704838954,9.530041447941123,493382400
9.708497047424316,9.897786522056297,9.70157495868754,9.78523548066304,390583200
9.967903137207031,9.981745706017275,9.573376265156668,9.598051973995409,559759200
9.821048736572266,10.025685124506987,9.783130727818866,9.972118885675709,439807200
9.992274284362793,10.04824883359497,9.848126319854105,9.858358373594964,339813600
10.089179039001465,10.132514007888556,10.034409044853128,10.04072844321254,294299600
10.052460670471191,10.122578314409871,9.98745784733188,10.112647606564058,352545200
10.101518630981445,10.115362808160807,10.016354601641494,10.072328374652198,322954800
10.329927444458008,10.337149268873489,10.05727886251428,10.109942652977496,435313200
10.515606880187988,10.527644595958408,10.30705867777337,10.322105018900562,355054000
10.585724830627441,10.656144666061712,10.433752281357101,10.501161884187566,444626000
10.749433517456055,10.773508143690442,10.653133405346948,10.673296979614223,399663600
10.824966430664062,10.833694174364762,10.59896359283919,10.633270271236233,489633200
10.653133392333984,10.8267746171496,10.617622936978394,10.72355322088617,442674400
